active_cust,expenditure,months_on_network,Num_complaints,number_plan_changes,relocated,monthly_bill,technical_issues_per_month,Speed_test_result
1,1276.0,82,5,1,0,180,4,87
1,1281.6,82,5,1,0,165,4,87
1,1283.2,81,5,1,0,80,4,87
1,1278.4,82,5,1,0,37,4,87
1,1288.8,79,5,1,0,126,4,87
1,1291.2,80,5,1,0,43,4,87
1,1284.8,80,5,1,0,39,4,87
1,1289.6,80,5,1,0,34,4,87
1,1291.2,79,5,1,0,36,4,87
1,1291.2,80,5,1,0,39,4,87
1,1284.0,81,5,1,0,77,4,87
1,1285.6,81,5,3,0,78,4,87
1,1284.0,80,5,3,0,133,4,87
1,1294.4,78,5,3,0,90,4,87
1,1288.8,80,5,3,0,168,4,87
1,1280.8,81,4,3,0,121,4,87
1,1284.0,80,5,3,0,53,4,87
1,1291.2,80,5,3,0,37,4,87
1,1287.2,81,4,3,0,121,4,87
1,1279.2,81,5,1,0,119,4,87
1,1284.8,82,5,1,0,134,4,87
1,1273.6,82,5,1,0,86,4,87
1,1273.6,83,5,1,0,43,4,87
1,1290.4,80,5,1,0,85,4,87
1,1268.8,84,4,1,0,82,4,86
1,1270.4,84,4,1,0,82,4,86
1,1269.6,84,4,1,0,81,4,86
1,1268.8,84,4,1,0,85,4,86
1,1268.0,84,4,1,0,92,4,86
1,1267.2,85,4,1,0,73,4,86
1,1259.2,86,4,1,0,79,4,86
1,1257.6,86,4,1,0,84,4,86
1,1258.4,85,4,1,0,94,4,86
1,1300.0,78,5,1,0,166,4,86
1,1293.6,78,5,1,0,47,4,86
1,1304.0,78,5,1,0,181,4,87
1,1296.0,79,5,1,0,116,4,87
1,1290.4,79,5,1,0,37,4,87
1,1317.6,74,5,1,0,159,4,87
1,1320.0,73,5,1,0,176,4,87
1,1313.6,74,5,1,0,160,4,87
1,1318.4,75,4,1,0,166,4,87
1,1311.2,75,4,1,0,166,4,87
1,1307.2,76,5,1,0,161,4,86
1,1320.8,74,4,1,0,160,4,86
1,1327.2,73,5,1,0,175,4,86
1,1328.0,73,5,1,0,175,4,86
1,1317.6,74,4,1,0,135,4,86
1,1318.4,75,4,1,0,44,4,86
1,1326.4,72,5,1,0,172,4,86
1,1328.8,73,4,1,0,78,4,86
1,1329.6,72,4,1,0,89,4,86
1,1347.2,69,4,1,0,91,4,86
1,1347.2,70,4,1,0,134,4,86
1,1345.6,69,4,1,0,170,4,86
1,1333.6,71,4,1,0,75,4,86
1,1333.6,71,4,1,0,83,4,86
0,1328.0,72,4,1,0,37,4,86
1,1321.6,74,4,1,0,160,4,86
1,1313.6,75,4,1,0,81,4,86
1,1316.0,75,4,1,0,90,4,86
1,1320.0,74,4,1,0,81,4,86
1,1315.2,74,4,1,0,92,4,86
1,1330.4,72,4,1,0,89,4,86
1,1327.2,72,4,1,0,124,4,86
0,1323.2,73,4,1,0,86,4,86
0,1323.2,74,4,1,0,81,4,86
1,1316.8,73,4,1,0,76,4,86
1,1329.6,72,4,1,0,37,4,86
1,1332.8,71,4,1,0,43,4,86
1,1332.8,72,4,1,0,74,4,86
1,1327.2,72,4,1,0,45,4,86
1,1327.2,72,4,1,0,46,4,86
1,1324.8,73,4,1,0,130,4,86
1,1322.4,73,4,1,0,79,4,86
0,1325.6,73,4,1,0,38,4,86
1,1321.6,73,4,1,0,36,4,86
1,1319.2,75,5,1,0,118,4,86
1,1327.2,73,5,1,0,132,4,86
1,1326.4,72,5,1,0,115,4,86
1,1328.8,73,5,1,0,80,4,86
1,1320.8,73,5,1,0,93,4,86
1,1318.4,73,5,1,0,117,4,86
1,1321.6,74,5,1,0,159,4,86
1,1322.4,74,5,1,0,173,4,86
1,1318.4,74,5,1,0,159,4,86
1,1320.8,74,5,1,0,165,4,86
1,1321.6,74,5,1,0,163,4,86
1,1324.8,73,4,1,0,171,4,86
1,1324.0,73,4,1,0,176,4,86
1,1309.6,76,4,1,0,158,4,86
1,1304.8,77,4,1,0,41,4,86
1,1300.8,77,4,1,0,178,4,86
1,1312.0,75,4,1,0,36,4,86
1,1316.8,74,4,1,0,83,4,86
1,1318.4,74,4,1,0,92,4,86
1,1323.2,74,4,1,0,93,4,86
1,1322.4,73,4,1,0,75,4,86
1,1317.6,74,4,1,0,83,4,86
1,1317.6,74,4,1,0,90,4,86
1,1324.8,74,4,1,0,80,4,86
1,1320.0,73,4,1,0,90,4,86
1,1344.0,70,5,1,0,80,4,86
1,1341.6,69,5,1,0,178,4,86
1,1346.4,69,4,1,0,50,4,86
1,1348.8,69,4,1,0,42,4,86
1,1326.4,72,4,1,0,40,4,86
1,1328.8,72,4,1,0,117,4,86
1,1320.8,73,4,1,0,162,4,86
1,1328.8,72,4,1,0,128,4,87
1,1331.2,72,4,1,0,134,4,86
1,1325.6,72,4,1,0,119,4,86
1,1324.8,73,5,1,0,133,4,86
1,1325.6,72,5,1,0,117,4,86
1,1341.6,70,5,1,0,130,4,86
1,1345.6,69,4,1,0,123,4,86
1,1350.4,68,4,1,0,121,4,86
0,1344.0,69,4,1,0,75,4,86
1,1327.2,72,4,1,0,78,4,86
1,1319.2,73,5,1,0,78,4,86
1,1336.8,70,4,1,0,90,4,86
1,1342.4,70,4,1,0,169,4,86
1,1340.0,70,4,1,0,161,4,86
1,1328.8,72,4,1,0,177,4,86
1,1328.8,72,4,1,0,129,4,86
1,1328.8,72,5,1,0,119,4,86
1,1328.8,72,5,1,0,123,4,86
1,1327.2,72,5,1,0,128,4,86
1,1338.4,71,5,1,0,31,4,86
1,1334.4,71,5,1,0,41,4,86
1,1339.2,71,5,1,0,37,4,86
1,1351.2,69,4,1,0,116,4,86
1,1348.8,69,4,1,0,129,4,86
0,1353.6,68,4,1,0,126,4,86
1,1336.0,71,4,1,0,119,4,86
1,1328.8,72,4,1,0,129,4,86
1,1335.2,72,4,1,0,135,4,86
1,1327.2,72,4,1,0,124,4,86
1,1328.0,72,4,1,0,121,4,86
1,1320.0,73,4,1,0,163,4,86
1,1320.8,73,4,1,0,34,4,86
1,1325.6,73,4,1,0,33,4,86
1,1320.0,74,4,1,0,32,4,86
1,1320.0,74,4,1,0,163,4,86
1,1313.6,74,4,1,0,161,4,86
1,1296.0,78,4,1,0,123,4,86
1,1358.4,68,4,1,0,132,4,86
1,1357.6,68,4,1,0,125,4,86
1,1382.4,64,4,1,0,34,4,86
1,1369.6,66,4,1,0,77,4,86
1,1361.6,67,4,1,0,162,4,86
1,1354.4,68,4,1,0,161,4,86
1,1364.8,66,4,1,0,84,4,86
0,1366.4,65,4,1,0,49,4,86
0,1366.4,66,4,1,0,31,4,86
1,1355.2,68,4,1,0,91,4,86
1,1355.2,67,4,1,0,176,4,86
1,1358.4,67,4,1,0,92,4,86
1,1336.8,71,4,1,0,85,4,86
1,1336.0,70,5,1,0,95,4,86
1,1324.8,72,5,1,0,87,4,86
1,1326.4,72,5,1,0,73,4,86
1,1327.2,73,5,1,0,82,4,86
1,1327.2,72,4,1,0,82,4,86
1,1330.4,71,5,1,0,88,4,86
1,1328.8,72,5,1,0,175,4,86
1,1338.4,71,5,1,0,133,4,86
1,1351.2,68,5,1,0,48,4,86
1,1352.0,68,5,1,0,40,4,86
1,1335.2,70,5,1,0,38,4,86
1,1341.6,71,4,1,0,33,4,86
1,1376.0,64,4,1,0,43,4,86
1,1373.6,65,4,1,0,52,4,86
1,1383.2,63,4,1,0,44,4,86
1,1384.0,63,4,1,0,169,4,86
1,1333.6,70,4,1,0,125,4,86
1,1330.4,72,4,1,0,132,4,86
1,1330.4,72,4,1,0,131,4,86
1,1325.6,72,4,1,0,115,4,86
1,1332.0,72,4,1,0,118,4,86
1,1317.6,74,4,1,0,118,4,86
1,1324.0,73,4,1,0,128,4,86
1,1334.4,71,4,1,0,123,4,86
1,1337.6,71,4,1,0,130,4,86
1,1365.6,66,4,1,0,123,4,86
1,1375.2,65,4,1,0,132,4,86
0,1372.8,65,4,1,1,120,4,86
0,1370.4,65,4,4,1,132,4,86
0,1372.0,65,4,4,1,129,4,86
0,1356.0,67,4,4,1,126,4,86
0,1342.4,69,4,4,1,135,4,86
1,1344.0,70,4,1,0,118,4,86
1,1335.2,71,4,1,0,133,4,86
1,1335.2,71,4,1,0,128,4,86
0,1333.6,72,4,1,0,121,4,86
1,1320.0,75,4,1,0,129,4,86
1,1325.6,73,4,1,0,133,4,86
1,1322.4,72,4,1,0,120,4,86
1,1330.4,72,5,1,0,134,4,86
1,1330.4,72,5,1,0,131,4,86
1,1336.0,72,5,1,0,120,4,86
1,1358.4,67,5,1,0,126,4,86
1,1352.8,68,5,1,0,121,4,86
1,1356.0,67,5,1,0,126,4,86
1,1350.4,69,4,1,0,117,4,86
1,1354.4,67,4,1,0,138,4,86
1,1359.2,67,4,1,0,84,4,86
1,1360.0,67,4,1,0,164,4,86
1,1328.0,72,4,1,0,161,4,86
1,1330.4,71,4,1,0,164,4,86
1,1327.2,72,4,1,0,171,4,86
1,1336.0,70,4,1,0,164,4,86
1,1338.4,70,4,1,0,159,4,86
1,1341.6,71,4,1,0,172,4,86
1,1348.0,69,4,1,0,160,4,86
1,1342.4,69,4,1,0,175,4,86
1,1358.4,68,4,1,0,158,4,86
1,1344.8,70,4,1,0,178,4,86
1,1342.4,69,4,1,0,176,4,86
1,1351.2,68,4,1,0,169,4,86
1,1345.6,69,4,1,0,174,4,86
1,1345.6,69,4,1,0,180,4,86
1,1350.4,68,4,1,0,175,4,86
1,1346.4,68,4,1,0,161,4,86
1,1351.2,69,4,1,0,169,4,86
1,1336.8,71,4,1,0,177,4,86
1,1334.4,71,4,1,0,158,4,86
1,1333.6,71,4,1,0,167,4,86
1,1338.4,70,4,1,0,167,4,86
1,1336.8,70,4,1,0,177,4,86
1,1368.0,66,4,1,0,158,4,86
1,1359.2,67,5,1,0,173,4,86
1,1358.4,67,5,1,0,175,4,86
1,1335.2,71,5,1,0,172,4,86
1,1338.4,71,5,1,0,116,4,86
1,1325.6,72,4,1,0,161,4,86
1,1296.8,78,4,1,0,79,4,87
1,1300.8,78,4,1,0,160,4,87
1,1336.0,71,4,1,0,160,4,87
1,1337.6,70,4,1,0,129,4,87
1,1336.8,71,4,1,0,73,4,87
1,1367.2,66,4,1,0,135,4,87
1,1366.4,65,4,1,0,127,4,87
1,1366.4,66,5,1,0,134,4,86
1,1368.8,66,5,1,0,130,4,86
1,1384.8,64,5,1,0,121,4,86
1,1390.4,63,5,1,0,122,4,86
1,1387.2,63,5,1,0,117,4,86
1,1384.8,63,5,1,0,115,4,86
1,1373.6,65,5,1,0,124,4,86
1,1352.0,69,4,1,0,125,4,86
1,1340.0,70,5,1,0,117,4,86
1,1337.6,70,5,1,0,121,4,86
1,1341.6,70,5,1,0,120,4,86
1,1348.8,69,5,1,0,47,4,86
1,1337.6,71,5,1,0,44,4,86
1,1337.6,71,5,1,0,42,4,86
1,1341.6,70,4,1,0,52,4,87
1,1348.0,70,4,1,0,33,4,87
1,1347.2,69,4,1,0,44,4,87
1,1344.0,69,4,1,0,46,4,86
1,1331.2,71,4,1,0,46,4,86
1,1329.6,71,4,1,0,38,4,86
1,1334.4,71,4,1,0,32,4,86
0,1336.8,71,4,1,0,30,4,86
0,1350.4,69,4,1,0,38,4,87
1,1363.2,67,5,1,0,50,4,87
1,1364.8,66,4,1,0,52,4,87
1,1356.0,68,4,1,0,37,4,86
1,1353.6,67,4,1,0,49,4,86
1,1351.2,68,4,1,0,37,4,86
1,1358.4,68,4,1,0,39,4,86
1,1332.8,71,4,1,0,52,4,86
1,1332.8,71,4,1,0,37,4,86
1,1328.8,72,4,1,0,38,4,86
1,1349.6,69,5,1,0,39,4,86
1,1348.0,68,4,1,0,167,4,86
1,1345.6,69,4,1,0,32,4,87
1,1348.8,69,4,1,0,170,4,87
1,1332.0,71,4,1,0,131,4,87
1,1332.0,71,4,1,0,42,4,87
1,1332.0,72,4,1,0,93,4,87
1,1320.8,73,4,1,0,78,4,87
1,1324.8,73,4,1,0,90,4,87
1,1325.6,73,4,1,0,93,4,86
1,1336.8,70,5,1,0,80,4,86
1,1337.6,71,5,1,0,78,4,86
0,1336.8,71,5,1,0,75,4,86
1,1322.4,73,4,1,0,87,4,86
1,1338.4,71,5,1,0,179,4,86
1,1341.6,71,5,1,0,126,4,86
1,1345.6,69,5,1,0,163,4,86
1,1348.8,69,5,1,0,163,4,86
1,1348.8,69,4,1,0,32,4,86
1,1342.4,69,4,1,0,47,4,86
1,1335.2,70,5,1,0,38,4,86
1,1332.0,70,5,1,0,40,4,86
1,1332.0,71,5,1,0,39,4,86
1,1337.6,71,4,1,0,38,4,86
1,1334.4,71,5,1,0,160,4,86
1,1322.4,74,4,1,0,41,4,86
1,1308.8,75,4,1,0,38,4,86
1,1312.0,76,4,1,0,83,4,86
1,1317.6,74,5,1,0,36,4,86
1,1328.0,72,4,1,0,158,4,86
1,1332.0,72,5,1,0,42,4,86
1,1346.4,69,4,1,0,172,4,86
1,1340.0,71,4,1,0,164,4,86
1,1338.4,70,4,1,0,177,4,86
1,1344.0,70,4,1,0,167,4,86
1,1340.8,70,4,1,0,171,4,86
1,1337.6,70,4,1,0,162,4,86
1,1341.6,69,4,1,0,164,4,86
1,1343.2,69,5,1,0,39,4,86
1,1341.6,69,5,1,0,50,4,86
1,1341.6,70,4,1,0,88,4,86
1,1316.8,74,4,1,0,176,4,86
1,1318.4,75,4,1,0,36,4,86
1,1318.4,74,4,1,0,133,4,86
1,1301.6,77,4,1,0,115,4,86
1,1300.8,76,4,1,0,117,4,86
1,1299.2,78,4,1,0,121,4,86
1,1284.8,81,4,1,0,161,4,86
1,1256.8,87,4,1,0,168,4,86
1,1259.2,87,4,1,0,176,4,87
1,1296.8,78,4,1,0,161,4,86
1,1294.4,78,4,1,0,170,4,86
1,1360.8,67,4,1,0,159,4,86
1,1356.8,68,4,1,0,163,4,86
1,1355.2,69,4,1,0,38,4,86
1,1349.6,68,4,1,0,42,4,86
1,1319.2,74,4,1,0,128,4,86
1,1323.2,74,4,1,0,136,4,86
1,1334.4,71,4,1,0,131,4,86
1,1332.0,71,4,1,0,125,4,86
1,1353.6,68,4,1,0,135,4,86
1,1357.6,68,4,1,0,125,4,86
0,1352.0,69,4,1,0,130,4,86
0,1344.8,69,4,1,0,120,4,86
0,1347.2,69,4,1,0,89,4,86
0,1377.6,64,4,1,0,34,4,86
0,1384.0,64,4,1,0,81,4,86
1,1379.2,64,4,1,0,34,4,86
1,1380.0,64,4,1,0,38,4,86
1,1374.4,65,4,1,0,37,4,86
1,1372.0,66,4,1,0,48,4,86
1,1368.0,66,4,1,0,42,4,86
1,1355.2,68,4,1,0,51,4,86
1,1357.6,67,4,1,0,49,4,86
1,1356.8,67,4,1,0,45,4,86
1,1342.4,70,4,1,0,51,4,86
1,1327.2,73,4,1,0,37,4,86
1,1326.4,72,4,1,0,33,4,86
1,1338.4,71,4,1,0,53,4,86
1,1333.6,71,4,1,0,50,4,86
1,1336.8,71,4,1,0,38,4,86
0,1350.4,68,4,1,0,34,4,86
0,1346.4,69,4,1,0,45,4,86
1,1346.4,68,4,1,0,35,4,86
1,1348.0,69,4,1,0,49,4,86
1,1340.8,71,4,1,0,43,4,86
1,1336.8,70,4,1,0,44,4,86
1,1335.2,71,4,1,0,48,4,86
1,1356.0,67,4,1,0,168,4,86
1,1355.2,68,4,1,0,37,4,86
1,1360.8,68,4,1,0,81,4,86
1,1351.2,69,4,1,0,80,4,86
1,1348.0,69,4,1,0,81,4,86
1,1346.4,69,4,1,0,79,4,86
1,1342.4,70,4,1,0,39,4,87
1,1342.4,70,4,1,0,38,4,87
1,1350.4,68,4,1,0,43,4,87
1,1354.4,67,4,1,0,37,4,87
1,1364.0,66,4,1,0,40,4,87
1,1358.4,67,4,1,0,46,4,87
1,1362.4,66,4,1,0,31,4,87
1,1360.0,66,4,1,0,45,4,87
1,1364.0,66,4,1,0,49,4,87
1,1376.8,65,4,1,0,181,4,87
1,1372.8,65,4,1,0,169,4,87
1,1368.0,65,4,1,0,82,4,87
1,1374.4,64,4,1,0,85,4,87
1,1354.4,67,4,1,0,95,4,87
1,1357.6,68,4,1,0,89,4,87
1,1351.2,69,4,1,0,35,4,87
1,1340.8,70,4,1,0,46,4,86
1,1344.0,70,4,1,0,170,4,86
1,1341.6,70,4,1,0,44,4,86
1,1347.2,68,4,1,0,42,4,87
1,1345.6,69,4,1,0,51,4,86
1,1370.4,65,4,1,0,123,4,86
1,1371.2,65,4,1,0,119,4,86
1,1368.8,66,4,1,0,122,4,86
1,1364.8,66,4,1,0,123,4,86
1,1364.8,66,4,1,0,126,4,86
1,1351.2,68,4,1,0,121,4,86
0,1345.6,69,4,1,0,130,4,86
0,1350.4,69,4,1,0,130,4,86
1,1344.8,70,4,1,0,131,4,86
1,1334.4,71,4,1,0,136,4,86
0,1337.6,70,4,1,0,120,4,86
1,1345.6,70,4,1,0,120,4,86
1,1339.2,71,4,1,0,89,4,86
1,1351.2,68,4,1,0,181,4,87
1,1348.0,70,4,1,0,34,4,87
1,1342.4,69,4,1,0,40,4,87
1,1343.2,70,4,1,0,91,4,87
1,1352.0,69,4,1,0,121,4,87
1,1354.4,68,4,1,0,124,4,86
1,1358.4,68,4,1,0,118,4,86
1,1350.4,68,4,1,0,132,4,86
1,1350.4,69,4,1,0,133,4,86
1,1349.6,69,4,1,0,119,4,86
1,1350.4,69,4,1,0,46,4,86
1,1339.2,71,4,1,0,85,4,86
1,1340.0,70,4,1,0,45,4,86
1,1344.8,69,5,1,0,37,4,86
1,1350.4,69,4,1,0,94,4,86
1,1351.2,69,4,1,0,178,4,87
1,1346.4,69,5,1,0,175,4,87
1,1330.4,72,4,1,0,131,4,87
1,1332.0,72,4,1,0,87,4,87
1,1331.2,72,4,1,0,81,4,86
1,1338.4,71,4,1,0,90,4,86
1,1345.6,69,5,1,0,173,4,86
1,1348.0,69,5,1,0,82,4,86
1,1368.0,66,5,1,0,46,4,86
1,1365.6,66,5,1,0,137,4,86
1,1361.6,67,5,1,0,134,4,86
1,1366.4,67,5,1,0,132,4,86
1,1372.0,65,5,1,0,132,4,86
1,1382.4,63,5,1,0,138,4,86
1,1379.2,64,5,1,0,124,4,86
1,1357.6,67,5,1,0,128,4,86
1,1363.2,67,5,1,0,133,4,86
1,1360.0,67,5,1,0,122,4,86
1,1360.0,67,5,1,0,135,4,86
1,1353.6,68,5,1,0,134,4,86
1,1351.2,68,5,1,0,131,4,86
1,1351.2,68,5,1,0,129,4,86
1,1360.8,67,5,1,0,50,4,86
1,1355.2,67,5,1,0,128,4,86
1,1355.2,68,4,1,0,138,4,86
1,1341.6,70,4,1,0,122,4,86
1,1336.8,70,4,1,0,138,4,86
1,1342.4,70,4,1,0,123,4,86
1,1336.8,71,5,1,0,130,4,86
1,1332.0,70,5,1,0,127,4,86
1,1333.6,71,5,1,0,137,4,86
1,1340.0,70,5,1,0,121,4,86
1,1338.4,70,5,1,0,91,4,86
1,1358.4,68,5,1,0,39,4,86
1,1353.6,67,5,1,0,43,4,86
1,1354.4,68,5,1,0,36,4,86
1,1357.6,68,5,1,0,48,4,86
1,1348.8,68,5,1,0,48,4,86
1,1345.6,69,5,1,0,39,4,86
1,1352.0,69,5,1,0,52,4,86
1,1347.2,69,5,1,0,33,4,86
1,1351.2,69,5,1,0,36,4,86
1,1358.4,67,5,1,0,51,4,86
1,1363.2,67,5,1,0,36,4,86
1,1346.4,69,5,1,0,52,4,86
1,1347.2,70,5,1,0,47,4,87
1,1339.2,70,5,1,0,39,4,87
1,1339.2,70,5,1,0,43,4,87
1,1355.2,68,5,1,0,45,4,87
1,1348.0,68,5,1,0,43,4,87
1,1348.8,68,5,1,0,47,4,87
1,1357.6,68,5,1,0,35,4,87
1,1357.6,67,5,1,0,47,4,87
0,1347.2,69,5,1,0,81,4,87
1,1341.6,69,5,1,0,40,4,87
1,1356.0,67,5,1,0,46,4,87
1,1360.8,67,5,1,0,40,4,87
1,1359.2,67,5,1,0,162,4,87
1,1359.2,66,4,1,0,131,4,87
1,1345.6,69,4,1,0,174,4,86
1,1353.6,68,4,1,0,158,4,86
1,1349.6,68,4,1,0,161,4,86
1,1349.6,68,4,1,0,135,4,86
1,1346.4,70,5,1,0,79,4,86
1,1343.2,69,5,1,0,91,4,86
1,1350.4,68,5,1,0,53,4,86
1,1354.4,68,5,1,0,50,4,86
1,1364.0,67,5,1,0,34,4,86
1,1360.0,67,5,1,0,37,4,86
0,1372.0,65,5,1,0,40,4,86
0,1372.0,65,4,1,0,47,4,86
0,1361.6,67,4,1,0,30,4,86
0,1354.4,67,4,1,0,35,4,86
0,1358.4,67,4,1,0,35,4,86
0,1355.2,67,4,1,0,44,4,86
0,1360.0,67,4,1,0,49,4,86
0,1352.0,68,4,1,0,47,4,86
0,1349.6,68,4,1,0,38,4,86
0,1348.0,69,4,1,0,49,4,86
1,1357.6,68,5,1,0,34,4,87
0,1340.8,70,5,1,0,48,4,87
0,1340.0,70,5,1,0,43,4,87
0,1331.2,71,5,1,0,37,4,86
1,1333.6,72,5,1,0,30,4,86
1,1329.6,72,5,1,0,34,4,87
1,1325.6,72,5,1,0,132,4,87
1,1332.0,72,5,1,0,177,4,87
1,1332.8,71,5,1,0,31,4,87
0,1336.0,72,5,1,0,50,4,87
0,1332.0,72,5,1,0,38,4,87
0,1328.8,72,4,1,0,121,4,88
0,1330.4,72,5,1,0,168,4,88
0,1335.2,72,5,1,0,158,4,88
0,1325.6,72,5,1,0,158,4,87
0,1319.2,73,5,1,0,177,4,87
0,1332.8,72,5,1,0,162,4,87
0,1336.0,71,5,1,0,172,4,87
0,1348.8,69,5,1,0,161,4,87
0,1344.0,69,5,1,0,124,4,87
0,1343.2,69,5,1,0,168,4,87
0,1338.4,70,5,1,0,34,4,87
0,1319.2,75,5,1,0,53,4,86
0,1314.4,75,5,1,0,38,4,86
0,1320.0,74,5,1,0,47,4,86
0,1312.0,75,5,1,0,52,4,86
0,1322.4,74,5,1,0,37,4,86
0,1337.6,70,4,1,0,177,4,86
0,1320.8,74,4,1,0,176,4,86
0,1318.4,74,4,1,0,169,4,86
0,1316.8,74,4,1,0,36,4,86
0,1322.4,72,4,1,0,49,4,86
0,1328.8,72,5,1,0,48,4,86
0,1341.6,70,5,1,0,34,4,86
0,1344.0,70,5,1,0,47,4,86
0,1339.2,70,5,1,0,31,4,86
0,1330.4,71,4,1,0,31,4,86
0,1330.4,72,4,1,0,43,4,86
0,1329.6,72,4,1,0,34,4,86
0,1325.6,72,4,1,0,44,4,86
0,1335.2,70,5,1,0,30,4,86
0,1332.8,71,5,1,0,41,4,86
1,1326.4,73,4,1,0,31,4,86
1,1324.8,73,4,1,0,51,4,86
1,1333.6,71,4,1,0,34,4,86
1,1332.0,71,4,1,0,32,4,86
1,1344.8,70,5,1,0,47,4,86
1,1350.4,68,5,1,0,50,4,86
1,1335.2,71,5,1,0,47,4,86
1,1335.2,70,5,1,0,34,4,86
1,1332.8,71,5,1,0,39,4,86
1,1344.0,70,5,1,0,159,4,86
1,1341.6,69,5,1,0,37,4,86
1,1347.2,69,5,1,0,158,4,86
1,1341.6,70,5,1,0,34,4,86
1,1324.0,73,5,1,0,46,4,86
1,1320.8,73,5,1,0,44,4,86
1,1331.2,72,5,1,0,37,4,86
1,1336.0,72,5,1,0,53,4,86
1,1342.4,70,5,1,0,43,4,86
1,1340.8,70,5,1,0,53,4,86
1,1336.8,70,5,1,0,42,4,86
1,1322.4,73,5,1,0,176,4,87
1,1325.6,72,5,1,0,134,4,87
0,1332.0,71,5,1,0,123,4,87
0,1332.0,71,5,1,0,83,4,87
1,1334.4,70,4,1,0,32,4,87
1,1324.8,73,4,1,0,130,4,87
1,1327.2,72,4,1,0,119,4,88
1,1341.6,71,4,1,0,123,4,87
1,1344.0,70,4,1,0,34,4,88
1,1339.2,70,4,1,0,46,4,87
1,1322.4,74,4,1,0,119,4,87
1,1316.0,73,4,1,0,159,4,87
1,1307.2,76,4,1,0,45,4,87
1,1312.8,75,4,1,0,88,4,87
1,1307.2,76,4,1,0,129,4,87
1,1308.0,76,4,1,0,118,4,87
1,1312.0,75,4,1,0,47,4,87
1,1310.4,76,4,1,0,91,4,87
1,1307.2,75,4,1,0,94,4,87
1,1307.2,76,4,1,0,90,4,87
1,1339.2,70,4,1,0,125,4,87
1,1330.4,72,5,1,0,128,4,87
1,1345.6,69,4,1,0,46,4,87
1,1324.0,73,5,1,0,163,4,87
1,1324.0,73,4,1,0,175,4,87
1,1329.6,73,4,1,0,161,4,87
1,1326.4,72,5,1,0,118,4,87
1,1313.6,74,5,1,0,161,4,86
1,1315.2,75,5,1,0,164,4,86
1,1312.8,75,5,1,0,181,4,86
1,1312.8,75,5,1,0,163,4,86
1,1302.4,77,5,1,0,174,4,86
1,1302.4,77,5,1,0,178,4,86
1,1300.0,76,5,1,0,168,4,86
1,1284.0,80,4,1,0,168,4,86
1,1290.4,80,4,1,0,161,4,86
1,1292.8,79,4,1,0,162,4,86
1,1302.4,76,4,1,0,176,4,86
1,1301.6,77,4,1,0,178,4,86
1,1304.8,77,4,1,0,175,4,86
1,1307.2,76,4,1,0,166,4,86
1,1309.6,76,4,1,0,173,4,86
1,1314.4,74,4,1,0,164,4,86
1,1317.6,74,4,1,0,163,4,86
1,1319.2,74,4,1,0,178,4,86
1,1316.8,75,4,1,0,165,4,86
1,1315.2,75,4,1,0,163,4,86
1,1314.4,75,4,1,0,173,4,86
1,1325.6,73,4,1,0,176,4,86
1,1324.8,73,4,1,0,160,4,86
1,1326.4,73,4,1,0,165,4,86
1,1321.6,73,4,1,0,177,4,86
1,1329.6,72,4,1,0,174,4,86
1,1326.4,72,4,1,0,162,4,86
1,1311.2,75,4,1,0,161,4,86
1,1304.0,76,4,1,0,171,4,86
1,1304.0,77,4,1,0,175,4,86
1,1304.0,77,4,1,0,178,4,86
1,1303.2,77,4,1,0,181,4,86
1,1307.2,75,4,1,0,166,4,86
0,1305.6,76,4,1,0,171,4,86
1,1302.4,77,4,1,0,176,4,86
1,1309.6,76,4,1,0,180,4,86
1,1303.2,76,4,1,0,178,4,86
1,1306.4,76,4,1,0,167,4,86
1,1318.4,75,5,1,0,162,4,87
1,1320.0,74,5,1,0,160,4,87
1,1328.0,72,5,1,0,176,4,86
1,1330.4,72,5,1,0,162,4,86
1,1322.4,73,5,1,0,134,4,86
1,1322.4,74,5,1,0,120,4,86
1,1316.8,74,5,1,0,120,4,86
1,1320.8,74,5,1,0,135,4,86
1,1322.4,73,5,1,0,40,4,86
1,1321.6,73,5,1,0,40,4,86
1,1328.0,72,5,1,0,124,4,86
1,1314.4,75,5,1,0,124,4,86
1,1311.2,75,5,1,0,93,4,86
1,1311.2,76,5,1,0,78,4,86
1,1323.2,73,5,1,0,41,4,86
1,1328.8,73,5,1,0,38,4,86
1,1316.8,75,5,1,0,51,4,87
1,1311.2,75,5,1,0,51,4,87
1,1316.0,75,5,1,0,37,4,87
1,1315.2,74,5,1,0,89,4,87
1,1316.0,74,5,1,0,167,4,87
1,1324.8,72,5,1,0,118,4,87
1,1323.2,73,5,1,0,87,4,87
1,1322.4,72,5,1,0,173,4,87
1,1320.8,73,5,1,0,50,4,87
1,1303.2,76,5,1,0,51,4,87
1,1301.6,77,5,1,0,38,4,87
1,1307.2,76,5,1,0,50,4,87
1,1308.0,76,5,1,0,36,4,87
1,1316.8,74,5,1,0,49,4,87
1,1320.0,74,5,1,0,40,4,87
1,1310.4,75,5,1,0,40,4,87
1,1299.2,77,5,1,0,170,4,87
1,1290.4,78,5,1,0,50,4,87
1,1290.4,79,5,1,0,40,4,87
1,1292.8,79,5,1,0,50,4,87
1,1290.4,79,5,1,0,38,4,87
1,1316.0,73,5,1,0,44,4,87
1,1334.4,71,5,1,0,39,4,87
